entrezid	symbol
55201	MAP1S
23149	FCHO1
10331	B3GNT3
6142	RPL18A
115098	CCDC124
27106	ARRDC2
23031	MAST3
5296	PIK3R2
84769	MPV17L2
5864	RAB3A
5143	PDE4C
80726	IQCN
3727	JUND
25804	LSM4
54858	PGPEP1
9518	GDF15
100422943	MIR3189
170463	SSBP4
51477	ISYNA1
8178	ELL
23770	FKBP8
79036	KXD1
7311	UBA52
55049	REX1BD
55295	KLHL26
23373	CRTC1
5976	UPF1
11316	COPE
54555	DDX49
9454	HOMER3
10147	SUGP2
93436	ARMC6
284439	SLC25A42
54929	TMEM161A
4207	BORCS8-MEF2B
729991	BORCS8
8625	RFXANK
126382	NR2C2AP
53345	TM6SF2
57794	SUGP1
23383	MAU2
54815	GATAD2A
83983	TSSK6
51079	NDUFA13
374887	YJEFN3
148113	CILP2
80714	PBX4
9170	LPAR2
51291	GMIP
57130	ATP13A1
94039	ZNF101
7561	ZNF14
440515	ZNF506
91120	ZNF682
7643	ZNF90
100129842	ZNF737
7617	ZNF66
80264	ZNF430
148206	ZNF714
170959	ZNF431
100312828	VN1R83P
7562	ZNF708
148203	ZNF738
284443	ZNF493
163227	ZNF100
440519	ZNF724
7644	ZNF91
171392	ZNF675
148213	ZNF681
9534	ZNF254
148189	LINC00662
101927151	LOC101927151
7386	UQCRFS1
342865	VSTM2B
10775	POP4
79156	PLEKHF1
83636	C19orf12
898	CCNE1
8725	URI1
22847	ZNF507
400684	DPY19L3-DT
147991	DPY19L3
9141	PDCD5
84079	ANKRD27
109616972	SNORA68B
388531	RGS9BP
390916	NUDT19
11136	SLC7A9
106481805	RN7SKP22
84902	CEP89
91442	FAAP24
85415	RHPN2
55094	GPATCH1
4037	LRP3
1050	CEBPA
80054	CEBPA-DT
1054	CEBPG
5184	PEPD
79047	KCTD15
26065	LSM14A
9710	GARRE1
2821	GPI
84306	PDCD2L
10054	UBA2
126374	WTIP
284402	SCGB2B2
55900	ZNF302
339318	ZNF181
148103	ZNF599
90075	ZNF30
126375	ZNF792
57655	GRAMD1A
6324	SCN1B
3249	HPN
5349	FXYD3
163175	LGI4
53827	FXYD5
100421621	FAM187B2P
51599	LSR
7392	USF2
93099	DMKN
100506469	TMEM147-AS1
10430	TMEM147
23354	HAUS5
79171	RBM42
2116	ETV2
1340	COX6B1
9757	KMT2B
199746	U2AF1L4
55851	PSENEN
55957	LIN37
148137	PROSER3
115703	ARHGAP33
58510	PRODH2
4868	NPHS1
333	APLP1
84807	NFKBID
79414	LRFN3
644096	SDHAF1
163183	SYNE4
84964	ALKBH6
25999	CLIP3
199745	THAP8
284403	WDR62
5438	POLR2I
1155	TBCB
826	CAPNS1
147929	ZNF565
7705	ZNF146
100506930	LINC00665
57677	ZFP14
284406	ZFP82
84924	ZNF566
728752	ZNF566-AS1
339324	ZNF260
57711	ZNF529
101927599	ZNF529-AS1
92283	ZNF461
101927621	LINC01534
163081	ZNF567
163087	ZNF383
163255	ZNF540
51276	ZNF571
22835	ZFP30
84775	ZNF607
126231	ZNF573
23094	SIPA1L3
106481103	RN7SL663P
10653	SPINT2
94274	PPP1R14A
90522	YIF1B
64073	C19orf33
9424	KCNK6
57828	CATSPERG
5714	PSMD8
199720	GGN
399473	SPRED3
147965	FAM98C
6261	RYR1
11184	MAP4K1
27335	EIF3K
81	ACTN4
147968	CAPN12
3963	LGALS7
3960	LGALS4
1891	ECH1
3191	HNRNPL
126432	RINL
22933	SIRT2
4793	NFKBIB
54938	SARS2
6183	MRPS12
115290	FBXO17
126433	FBXO27
390928	ACP7
10298	PAK4
57622	LRFN1
55095	SAMD4B
54623	PAF1
55588	MED29
7538	ZFP36
64857	PLEKHG2
6217	RPS16
6829	SUPT5H
92609	TIMM50
10683	DLL3
126272	EID2B
163126	EID2
56891	LGALS14
9149	DYRK1B
2091	FBL
8857	FCGBP
5704	PSMC4
163131	ZNF780B
284323	ZNF780A
4294	MAP3K10
79935	CCNP
208	AKT2
126526	C19orf47
23646	PLD3
57716	PRX
29950	SERTAD1
29946	SERTAD3
645	BLVRB
57731	SPTBN4
92799	SHKBP1
8425	LTBP4
9253	NUMBL
79934	COQ8B
106479653	RNU6-195P
80271	ITPKC
284325	C19orf54
6626	SNRPA
8190	MIA
53916	RAB4B
112398	EGLN2
171523	CYP2T1P
1548	CYP2A6
22952	CYP2G1P
1556	CYP2B7P
1555	CYP2B6
29785	CYP2S1
558	AXL
11100	HNRNPUL1
7040	TGFB1
105372401	LOC105372401
90324	CCDC97
641649	TMEM91
80776	B9D2
56915	EXOSC5
593	BCKDHA
374907	B3GNT8
55101	DMAC2
100170765	ERICH4
1087	CEACAM7
1048	CEACAM5
4680	CEACAM6
6223	RPS19
9138	ARHGEF1
390937	ERFL
10567	RABAC1
64763	ZNF574
5452	POU2F2
162989	DEDD2
116115	ZNF526
2931	GSK3A
2077	ERF
23152	CIC
5050	PAFAH1B3
284338	PRR19
1954	MEGF8
84518	CNFN
100996307	LIPE-AS1
3991	LIPE
634	CEACAM1
653583	PHLDB3
23474	ETHE1
284346	ZNF575
7515	XRCC1
126298	IRGQ
79177	ZNF576
100170229	SRRM5
126299	ZNF428
199731	CADM4
5329	PLAUR
105372412	LOC105372412
56006	SMG9
3783	KCNN4
284349	ZNF283
118827818	ZNF45-AS1
7596	ZNF45
7638	ZNF221
7711	ZNF155
101928063	ZNF230-DT
7773	ZNF230
7673	ZNF222
7766	ZNF223
342909	ZNF284
7767	ZNF224
100379224	LOC100379224
7768	ZNF225
10780	ZNF234
7769	ZNF226
7770	ZNF227
9310	ZNF235
353355	ZNF233
7771	ZNF112
7733	ZNF180
125931	CEACAM20
388550	CEACAM22P
147710	IGSF23
5817	PVR
56971	CEACAM19
602	BCL3
23624	CBLC
4059	BCAM
5819	NECTIN2
10452	TOMM40
348	APOE
341	APOC1
1209	CLPTM1
5971	RELB
11129	CLASRP
106479836	RNU6-611P
162979	ZNF296
105372419	GEMIN7-AS1
79760	GEMIN7
57787	MARK4
284352	PPP1R37
284353	NKPD1
79090	TRAPPC6A
388552	BLOC1S3
147700	KLC3
2068	ERCC2
10848	PPP1R13L
10849	POLR1G
2067	ERCC1
2354	FOSB
6253	RTN2
7408	VASP
80207	OPA3
24139	EML2
2696	GIPR
6633	SNRPD2
54814	QPCTL
23403	FBXO46
147912	SIX5
109729182	DM1-AS
1760	DMPK
1762	DMWD
8189	SYMPK
3171	FOXA3
26145	IRF2BP1
339344	MYPOP
729440	CCDC61
444882	IGFL4
64344	HIF3A
5536	PPP5C
100506012	PPP5D1
808	CALM3
25865	PRKD2
29888	STRN4
79147	FKRP
6510	SLC1A5
1175	AP2S1
2909	ARHGAP35
4861	NPAS1
54958	TMEM160
23211	ZC3H4
10055	SAE1
27113	BBC3
26093	CCDC9
255783	INAFM1
728	C5AR1
9704	DHX34
56917	MEIS3
11133	KPTN
100505681	NAPA-AS1
8775	NAPA
29998	BICRA
30846	EHD2
29997	NOP53
6415	SELENOW
6822	SULT2A1
8605	PLA2G4C
3978	LIG1
374920	ZSWIM9
22900	CARD8
100505812	CARD8-AS1
2014	EMP3
55260	TMEM143
10945	KDELR1
2906	GRIN2D
83743	GRWD1
3770	KCNJ14
9266	CYTH2
114783	LMTK3
54854	FAM83E
6141	RPL18
56848	SPHK2
1628	DBP
770	CA11
126147	NTN5
2524	FUT2
284358	MAMSTR
54922	RASIP1
2523	FUT1
587	BCAT2
51171	HSD17B14
57664	PLEKHA4
23645	PPP1R15A
4924	NUCB1
27294	DHDH
581	BAX
2512	FTL
2997	GYS1
10856	RUVBL2
3972	LHB
101059948	LOC101059948
4909	NTF4
6625	SNRNP70
64130	LIN7B
55150	C19orf73
8541	PPFIA3
54795	TRPM4
8463	TEAD2
57030	SLC17A7
55011	PIH1D1
126133	ALDH16A1
23521	RPL13A
6205	RPS11
2217	FCGRT
57333	RCN3
51070	NOSIP
5639	PRRG2
57479	PRR12
6237	RRAS
58506	SCAF1
3661	IRF3
83596	BCL2L12
3276	PRMT1
199800	ADM5
160	AP2A1
81857	MED25
100506033	PTOV1-AS1
53635	PTOV1
11284	PNKP
84335	AKT1S1
79735	TBC1D17
23636	NUP62
22809	ATF5
114132	SIGLEC11
400709	SIGLEC16
51231	VRK3
25888	ZNF473
79784	MYH14
3748	KCNC3
7376	NR1H2
5424	POLD1
6689	SPIB
4606	MYBPC2
126119	JOSD2
554235	ASPDH
94030	LRRC4B
6320	CLEC11A
105372440	LOC105372440
84798	C19orf48
3816	KLK1
5653	KLK6
5650	KLK7
26085	KLK13
90353	CTU1
147645	VSIG10L
2109	ETFB
729767	CEACAM18
7728	ZNF175
102238594	SPACA6P-AS
147650	SPACA6
406887	MIRLET7E
84765	ZNF577
65251	ZNF649
284370	ZNF615
80110	ZNF614
9668	ZNF432
284371	ZNF841
90317	ZNF616
162962	ZNF836
5518	PPP2R1A
90321	ZNF766
693228	MIR643
147657	ZNF480
388558	ZNF808
55762	ZNF701
55769	ZNF83
81856	ZNF611
162966	ZNF600
7576	ZNF28
90333	ZNF468
162967	ZNF320
388559	ZNF888
125893	ZNF816
90338	ZNF160
55786	ZNF415
84671	ZNF347
91664	ZNF845
170958	ZNF525
91661	ZNF765
147804	TPM3P9
388561	ZNF761
126017	ZNF813
730066	VN1R103P
55422	ZNF331
91663	MYADM
4696	NDUFA3
29844	TFPT
26121	PRPF31
4849	CNOT3
79165	LENG1
147798	TMC4
79143	MBOAT7
79042	TSEN34
6203	RPS9
104355426	LENG8-AS1
114823	LENG8
94059	LENG9
148170	CDC42EP5
9437	NCR1
55655	NLRP2
51206	GP6
112724	RDH13
54869	EPS8L1
54776	PPP1R12C
7138	TNNT1
352909	DNAAF3
6861	SYT5
5794	PTPRH
255043	TMEM86B
22870	PPP6R1
23640	HSPBP1
84446	BRSK1
284417	TMEM150B
84787	KMT5C
3589	IL11
388564	TMEM238
6158	RPL28
27338	UBE2S
79763	ISOC2
89887	ZNF628
57106	NAT14
284297	SSC5D
100130827	SBK3
163033	ZNF579
84922	FIZ1
147807	ZNF524
100507290	ZNF865
147808	ZNF784
51157	ZNF580
51545	ZNF581
29903	CCDC106
11338	U2AF2
29924	EPN1
126208	ZNF787
55311	ZNF444
79149	ZSCAN5A
58491	ZNF71
9422	ZNF264
6795	AURKC
390980	ZNF805
105372476	ZNF460-AS1
10794	ZNF460
125919	ZNF543
284306	ZNF547
10597	TRAPPC2B
147694	ZNF548
7565	ZNF17
388567	ZNF749
57191	VN1R1
400720	ZNF772
79744	ZNF419
374928	ZNF773
256051	ZNF549
162972	ZNF550
55659	ZNF416
348327	ZNF530
7693	ZNF134
10520	ZNF211
90233	ZNF551
284309	ZNF776
54807	ZNF586
79818	ZNF552
100293516	ZNF587B
730051	ZNF814
84914	ZNF587
147687	ZNF417
80095	ZNF606
100128398	LOC100128398
79673	ZNF329
10782	ZNF274
27300	ZNF544
105372482	ZNF8-DT
7554	ZNF8
108903150	ZNF8-ERVK3-1
105372481	ERVK3-1
342945	ZSCAN22
503538	A1BG-AS1
162968	ZNF497
116412	ZNF837
6193	RPS5
201514	ZNF584
388569	ZNF324B
25799	ZNF324
55663	ZNF446
10998	SLC27A5
84878	ZBTB45
10155	TRIM28
27243	CHMP2A
9040	UBE2M
100131691	MZF1-AS1
7593	MZF1
65996	CENPBD1P1
140680	C20orf96
85364	ZCCHC3
100507459	NRSN2-AS1
6666	SOX12
80023	NRSN2
57761	TRIB3
10616	RBCK1
128637	TBC1D20
1457	CSNK2A1
113278	SLC52A3
83541	FAM110A
105372493	LOC105372493
9491	PSMF1
55321	TMEM74B
400831	C20orf202
27111	SDCBP2
100507495	SDCBP2-AS1
2280	FKBP1A
55968	NSFL1C
100289473	LOC100289473
140885	SIRPA
140901	STK35
6628	SNRPB
79175	ZNF343
10528	NOP56
3420	IDH3B
57593	EBF4
64773	PCED1A
64601	VPS16
5786	PTPRA
2797	GNRH2
64949	MRPS26
5020	OXT
22888	UBOX5
60493	FASTKD5
9762	LZTS3
65992	DDRGK1
3704	ITPA
83959	SLC4A11
8455	ATRN
54976	C20orf27
1059	CENPB
994	CDC25B
55317	AP5S1
57506	MAVS
80025	PANK2
11237	RNF24
54498	SMOX
728228	LINC01433
146	ADRA1D
5621	PRNP
9770	RASSF2
9962	SLC23A2
29058	TMEM230
5111	PCNA
8760	CDS2
56261	GPCPD1
149840	SHLD1
1114	CHGB
51605	TRMT6
84515	MCM8
54675	CRLS1
55612	FERMT1
650	BMP2
56255	TMX4
23236	PLCB1
5332	PLCB4
63926	ANKEF1
8195	MKKS
128710	SLX4IP
182	JAG1
22903	BTBD3
55304	SPTLC3
55617	TASP1
51575	ESF1
79133	NDUFAF5
23767	FLRT3
55614	KIF16B
6629	SNRPB2
11034	DSTN
6238	RRBP1
27131	SNX5
58495	OVOL2
692086	SNORD17
92667	MGME1
100303755	PET117
57325	KAT14
7692	ZNF133
55184	DZANK1
10621	POLR3F
10741	RBBP9
10483	SEC23B
388789	SMIM26
92675	DTD1
54453	RIN2
51126	NAA20
51340	CRNKL1
57186	RALGAPA2
55857	KIZ
92682	RPS15AP1
22803	XRN2
3170	FOXA2
29107	NXT1
100505683	LINC01431
64412	GZF1
63908	NAPB
1471	CST3
57136	APMAP
84532	ACSS1
955	ENTPD6
5834	PYGB
26090	ABHD12
9837	GINS1
140838	NANP
102724826	ZNF337-AS1
26152	ZNF337
81502	HM13
100874042	HM13-AS1
3397	ID1
598	BCL2L1
103021294	ABALON
22974	TPX2
128853	DUSP15
81572	PDRG1
9777	TM9SF4
128854	TSPY26P
5326	PLAGL2
23509	POFUT1
9371	KIF3B
171023	ASXL1
140688	NOL4L
149951	COMMD7
1789	DNMT3B
22919	MAPRE1
51654	CDK5RAP1
6640	SNTA1
9139	CBFA2T2
63941	NECAB3
1869	E2F1
11264	PXMP4
84905	ZNF341
128866	CHMP4B
101926888	RALY-AS1
22913	RALY
8894	EIF2S2
191	AHCY
83737	ITCH
693229	MIR644A
83658	DYNLRB1
84557	MAP1LC3A
128869	PIGU
23054	NCOA6
58476	TP53INP2
2686	GGT7
55902	ACSS2
2937	GSS
57644	MYH7B
100616134	MIR499B
26133	TRPC4AP
106479745	RNU6-407P
55741	EDEM2
10544	PROCR
101410538	MMP24OS
10893	MMP24
3692	EIF6
140846	FAM83C-AS1
55245	UQCC1
11190	CEP250
51614	ERGIC3
80307	FER1L4
6676	SPAG4
8904	CPNE1
106479902	RNU6-759P
10137	RBM12
9054	NFS1
140823	ROMO1
9584	RBM39
51230	PHF20
106479576	RNU4-40P
51282	SCAND1
140894	CNBD2
647979	NORAD
2036	EPB41L1
25980	AAR2
22839	DLGAP4
10398	MYL9
60436	TGIF2
55969	RAB5IF
84174	SLA2
57446	NDRG3
79980	DSN1
140710	SOGA1
140711	TLDC2
25939	SAMHD1
5933	RBL1
140699	MROH8
6185	RPN2
63905	MANBAL
6714	SRC
10904	BLCAP
56259	CTNNBL1
128434	VSTM2L
9675	TTI1
58490	RPRD1B
7052	TGM2
388796	SNHG17
128439	SNHG11
57148	RALGAPB
343578	ARHGAP40
79913	ACTR5
81610	FAM83D
60625	DHX35
9935	MAFB
107080629	RNU2-52P
7150	TOP1
101927117	PLCG1-AS1
5335	PLCG1
23051	ZHX3
64900	LPIN3
84181	CHD6
6431	SRSF6
10110	SGK2
51098	IFT52
4605	MYBL2
57158	JPH2
51526	OSER1
100505783	OSER1-DT
128486	FITM2
3172	HNF4A
101927219	HNF4A-AS1
100500813	MIR3646
79183	TTPAL
10955	SERINC3
11142	PKIG
100	ADA
60598	KCNK15
140730	RIMS4
7529	YWHAB
80336	PABPC1L
10953	TOMM34
100505826	STK4-AS1
6789	STK4
5266	PI3
6590	SLPI
6385	SDC4
90196	SYS1
55861	DBNDD2
51604	PIGT
116092	DNTTIP1
11065	UBE2C
90203	SNX21
10005	ACOT8
140831	ZSWIM3
90204	ZSWIM1
128497	SPATA25
140825	NEURL2
5476	CTSA
5360	PLTP
63935	PCIF1
63925	ZNF335
57727	NCOA5
51006	SLC35C2
63916	ELMO2
112858	TP53RK
23613	ZMYND8
100131496	LOC100131496
8202	NCOA3
55959	SULF2
284749	LINC00494
57580	PREX1
10564	ARFGEF2
1434	CSE1L
6780	STAU1
55661	DDX27
57169	ZNFX1
441951	ZFAS1
26765	SNORD12C
9334	B4GALT5
23315	SLC9A8
100421569	LOC100421569
9825	SPATA2
55905	RNF114
391256	KRT18P4
6615	SNAI1
7335	UBE2V1
387521	PEDS1
101927541	LINC01273
101927559	CEBPB-AS1
1051	CEBPB
5770	PTPN1
140876	RIPOR3
100506175	RIPOR3-AS1
84612	PARD6B
55653	BCAS4
23394	ADNP
101927631	ADNP-AS1
8813	DPM1
27304	MOCS3
4773	NFATC2
10079	ATP9A
57167	SALL4
55734	ZFP64
7764	ZNF217
8537	BCAS1
5203	PFDN4
116151	FAM210B
6790	AURKA
1477	CSTF1
57091	CASS4
51507	RTF2
200232	FAM209A
7022	TFAP2C
655	BMP7
8480	RAE1
55544	RBM38
140690	CTCFL
5105	PCK1
56937	PMEPA1
57403	RAB22A
9217	VAPB
8675	STX16
100534593	STX16-NPEPL1
79716	NPEPL1
2778	GNAS
51497	NELFCD
1522	CTSZ
514	ATP5F1E
51012	PRELID3B
1908	EDN3
10388	SYCP2
63939	FAM217B
5509	PPP1R3D
60437	CDH26
1002	CDH4
6874	TAF4
100271416	RPL17P48
149986	LSM14B
5688	PSMA7
26039	SS18L1
26164	MTG2
9885	OSBPL2
11047	ADRM1
3911	LAMA5
6227	RPS21
81928	CABLES2
140893	RBBP8NL
140628	GATA5
28231	SLCO4A1
4923	NTSR1
100652730	LINC00659
55257	MRGBP
101409261	OGFR-AS1
11054	OGFR
10732	TCFL5
11083	DIDO1
54994	GID8
63910	SLC17A9
54915	YTHDF1
79444	BIRC7
128414	NKAIN4
100192386	FLJ16779
55738	ARFGAP1
1137	CHRNA4
1917	EEF1A2
79144	PPDPF
5753	PTK6
85441	HELZ2
26205	GMEB2
100505771	MHENCR
50861	STMN3
51750	RTEL1
100533107	RTEL1-TNFRSF6B
10139	ARFRP1
84619	ZGPAT
54923	LIME1
56731	SLC2A4RG
140685	ZBTB46
112268269	LOC112268269
7165	TPD52L2
80331	DNAJC5
106480194	RNU1-134P
54963	UCKL1
693232	MIR647
100113386	UCKL1-AS1
57473	ZNF512B
140700	SAMD10
24148	PRPF6
284739	C20orf204
6919	TCEA2
10287	RGS19
4987	OPRL1
55251	PCMTD2
102723996	LOC102723996
102724023	GATD3B
102724428	SIK1B
100500862	MIR3648-1
109864281	RNA5-8SN2
106632260	RNA5-8SN1
391267	ANKRD20A11P
6782	HSPA13
8204	NRIP1
29761	USP25
1525	CXADR
10950	BTG3
110806272	BTG3-AS1
54149	C21orf91
114614	MIR155HG
54148	MRPL39
522	ATP5PF
2551	GABPA
351	APP
284825	LINC01697
29104	N6AMT1
26046	LTN1
10069	RWDD2B
10600	USP16
10694	CCT8
56911	MAP3K7CL
571	BACH1
7074	TIAM1
6647	SOD1
57466	SCAF4
30811	HUNK
54069	MIS18A
9875	URB1
677846	SNORA80A
84996	URB1-AS1
110091775	CFAP298-TCP10L
56683	CFAP298
8867	SYNJ1
100506215	PAXBP1-AS1
94104	PAXBP1
3455	IFNAR2
3588	IL10RB
3454	IFNAR1
3460	IFNGR2
757	TMEM50B
54943	DNAJC28
2618	GART
6651	SON
29980	DONSON
9946	CRYZL1
6453	ITSN1
539	ATP5PO
100506334	LINC00649
64968	MRPS6
6526	SLC5A3
114036	LINC00310
1827	RCAN1
861	RUNX1
54093	SETD4
873	CBR1
100506428	CBR3-AS1
9980	DOP1B
23515	MORC3
8208	CHAF1B
6493	SIM2
3141	HLCS
51227	PIGP
7267	TTC3
257203	DSCR9
10311	VPS26C
1859	DYRK1A
2114	ETS2
8624	PSMG1
54014	BRWD1
100421629	METTL21AP1
103091865	BRWD1-AS2
3150	HMGN1
7485	GET1
10317	B3GALT5
54097	FAM3B
4600	MX2
7113	TMPRSS2
150135	LINC00479
54101	RIPK4
63977	PRDM15
25966	C2CD2
49854	ZBTB21
150142	ZNF295-AS1
89766	UMODL1
9619	ABCG1
7033	TFF3
7032	TFF2
7031	TFF1
64699	TMPRSS3
89765	RSPH1
54020	SLC37A1
101928233	LINC01671
5152	PDE9A
10785	WDR4
4731	NDUFV3
100847013	MIR5692B
5316	PKNOX1
875	CBS
7307	U2AF1
150094	SIK1
23076	RRP1B
8566	PDXK
1476	CSTB
8568	RRP1
56894	AGPAT3
7109	TRAPPC10
5822	PWP2
8209	GATD3A
23308	ICOSLG
5211	PFKL
755	CFAP410
7226	TRPM2
81543	LRRC3
54084	TSPEAR
54082	TSPEAR-AS1
7327	UBE2G2
6612	SUMO3
754	PTTG1IP
3689	ITGB2
100505746	ITGB2-AS1
84536	LINC01547
85395	FAM207A
728039	SSR4P1
104	ADARB1
23275	POFUT2
642852	LINC00205
80781	COL18A1
6573	SLC19A1
105372840	LINC01694
1291	COL6A1
1292	COL6A2
10841	FTCD
4047	LSS
114044	MCM3AP-AS1
8888	MCM3AP
54059	YBEY
54058	C21orf58
5116	PCNT
23181	DIP2A
100862692	DIP2A-IT1
106481303	RNU6-396P
3275	PRMT2
503637	DUXAP8
23765	IL17RA
27439	TMEM121B
27440	HDHD5
100130717	HDHD5-AS1
51816	ADA2
27442	CECR3
27443	CECR2
529	ATP6V1E1
23786	BCL2L13
637	BID
100423025	MIR3198-1
57553	MICAL3
55670	PEX26
51807	TUBA8
11274	USP18
728229	TMEM191B
728233	PI4KAP1
5625	PRODH
26220	DGCR5
100996435	CA15P1
9993	DGCR2
25786	DGCR11
8220	ESS2
6576	SLC25A1
8218	CLTCL1
7290	HIRA
128977	C22orf39
64976	MRPL40
7353	UFD1
8318	CDC45
6899	TBX1
54584	GNB1L
728139	RPL7AP70
79680	RTL10
10587	TXNRD2
1312	COMT
421	ARVCF
128989	TANGO2
54487	DGCR8
27037	TRMT2A
5902	RANBP1
29801	ZDHHC8
65078	RTN4R
85359	DGCR6L
7625	ZNF74
91179	SCARF2
84861	KLHL22
100874358	RNY1P9
106479518	RN7SL812P
728300	KRT18P5
51586	MED15
84222	TMEM191A
5297	PI4KA
3053	SERPIND1
9342	SNAP29
1399	CRKL
101928891	LINC01637
150209	AIFM3
8216	LZTR1
80764	THAP7
439931	THAP7-AS1
6545	SLC7A4
23119	HIC2
645426	TMEM191C
375133	PI4KAP2
7332	UBE2L3
150223	YDJC
23753	SDF2L1
23759	PPIL2
29799	YPEL1
5594	MAPK1
9647	PPM1F
8940	TOP3B
140883	ZNF280B
27156	RSPH14
2781	GNAZ
9609	RAB36
613	BCR
100133044	BCRP8
26226	FBXW4P1
101929374	LINC01659
51233	DRICH1
91316	GUSBP11
7621	ZNF70
400916	CHCHD10
4320	MMP11
6598	SMARCB1
91319	DERL3
66035	SLC2A11
4282	MIF
653689	GSTT2B
100037417	DDTL
23523	CABIN1
56241	SUSD2
23384	SPECC1L
135	ADORA2A
646023	ADORA2A-AS1
51733	UPB1
83606	GUCD1
6634	SNRPD3
388886	LRRC75B
2678	GGT1
129049	SGSM1
85379	KIAA1671
1417	CRYBB3
91355	LRP5L
1416	CRYBB2P1
157	GRK3
89781	HPS4
402055	SRRD
24144	TFIP11
8459	TPST2
4330	MN1
23760	PITPNB
284900	TTC28-AS1
23331	TTC28
11200	CHEK2
150274	HSCB
150275	CCDC117
7494	XBP1
84133	ZNRF3
83999	KREMEN1
129080	EMID1
25807	RHBDD3
2130	EWSR1
10634	GAS2L1
162	AP1B1
8563	THOC5
8508	NIPSNAP1
4771	NF2
55954	ZMAT5
29796	UQCR10
84164	ASCC2
8897	MTMR3
3976	LIF
83874	TBC1D10A
10291	SF3A1
550631	CCDC157
200312	RNF215
23541	SEC14L2
730005	SEC14L6
9514	GAL3ST1
23481	PES1
6948	TCN2
339665	SLC35E4
150290	DUSP18
729212	RPL13AP26
23762	OSBP2
150291	MORC2-AS1
22880	MORC2
55000	TUG1
6525	SMTN
27124	INPP5J
91445	RNF185
3985	LIMK2
113791	PIK3IP1
101929760	PIK3IP1-DT
23598	PATZ1
4733	DRG1
56478	EIF4ENIF1
9814	SFI1
100128535	RPS18P14
23761	PISD
253143	PRR14L
9681	DEPDC5
25775	YWHAH-AS1
7533	YWHAH
6523	SLC5A1
110806273	SLC5A4-AS1
10737	RFPL3S
51493	RTCB
25793	FBXO7
7078	TIMP3
9215	LARGE1
91464	ISX
10042	HMGXB4
10043	TOM1
100500826	MIR3909
3162	HMOX1
4174	MCM5
80830	APOL6
23543	RBFOX2
266625	NDUFA9P1
80832	APOL4
23780	APOL2
8542	APOL1
4627	MYH9
25828	TXN2
80020	FOXRED2
8664	EIF3D
11020	IFT27
7263	TST
4357	MPST
79734	KCTD17
164656	TMPRSS6
114904	C1QTNF6
6753	SSTR3
100506271	LOC100506271
114794	ELFN2
4242	MFNG
29775	CARD10
11135	CDC42EP1
3957	LGALS2
26088	GGA1
23616	SH3BP1
57026	PDXP
3956	LGALS1
79159	NOL12
11078	TRIOBP
3005	H1-0
23464	GCAT
129138	ANKRD54
51386	EIF3L
85377	MICALL1
5435	POLR2F
9463	PICK1
80115	BAIAP2L2
8398	PLA2G6
23764	MAFF
25829	TMEM184B
1454	CSNK1E
102800317	TPTEP2-CSNK1E
11015	KDELR3
10521	DDX17
646851	FAM227A
25776	CBY1
56993	TOMM22
9929	JOSD1
9567	GTPBP1
25777	SUN2
10126	DNAL4
23467	NPTXR
23466	CBX6
9582	APOBEC3B
27350	APOBEC3C
200316	APOBEC3F
23492	CBX7
5155	PDGFB
6122	RPL3
116937	SNORD83A
9145	SYNGR1
10454	TAB1
4248	MGAT3
54471	MIEF1
468	ATF4
91582	RPS19BP1
113828	FAM83F
23112	TNRC6B
158	ADSL
27352	SGSM3
57591	MRTFA
100271033	RPL4P6
10478	SLC25A17
100616283	MIR4766
6767	ST13
63929	XPNPEP3
9978	RBX1
2033	EP300
106480575	RNU6-375P
83746	L3MBTL2
5905	RANGAP1
23264	ZC3H7B
7008	TEF
10766	TOB2
84844	PHF5A
50	ACO2
171568	POLR3H
27254	CSDC2
5372	PMM1
27351	DESI1
2547	XRCC6
4809	SNU13
79640	C22orf46
150365	MEI1
79879	CCDC134
6721	SREBF2
115650	TNFRSF13C
79019	CENPM
55964	SEPTIN3
164684	WBP2NL
4668	NAGA
150368	PHETA2
91689	SMDT1
4700	NDUFA6
100132273	NDUFA6-DT
1565	CYP2D6
1564	CYP2D7
1568	CYP2D8P
6942	TCF20
27341	RRP7A
91695	RRP7BP
106479130	RN7SKP80
84271	POLDIP3
1727	CYB5R3
267020	ATP5MGL
53947	A4GALT
26286	ARFGAP3
11252	PACSIN2
25809	TTLL1
638	BIK
27349	MCAT
706	TSPO
23170	TTLL12
80339	PNPLA3
25813	SAMM50
29780	PARVB
84247	RTL6
55615	PRR5
553158	PRR5-ARHGAP8
23779	ARHGAP8
100506714	NUP50-DT
10762	NUP50
23313	KIAA0930
100302149	MIR1249
7380	UPK3A
55007	FAM118A
26150	RIBC2
2192	FBLN1
100506737	LINC01589
25814	ATXN10
7477	WNT7B
400931	MIRLET7BHG
5465	PPARA
150383	CDPF1
55020	TTC38
51512	GTSE1
55687	TRMU
9620	CELSR1
23151	GRAMD4
64781	CERK
25771	TBC1D22A
400932	LINC00898
284930	LOC284930
23774	BRD1
9889	ZBED4
79087	ALG12
79174	CRELD2
415116	PIM3
56666	PANX2
80305	TRABD
83642	SELENOO
85378	TUBGCP6
83933	HDAC10
6300	MAPK12
5600	MAPK11
23654	PLXNB2
414918	DENND6B
9701	PPP6R2
6305	SBF1
79924	ADM2
91289	LMF2
29781	NCAPH2
9997	SCO2
1890	TYMP
386593	CHKB-CPT1B
1120	CHKB
