Var1	Var2	cor	p	padj
cesT	NRARP	0.8855487578043956	1.272500668392029e-4	0.020450825327549528
E2348C_4527	NRARP	0.8336817542668604	7.52674097846757e-4	0.03564678852682454
pyrI	NRARP	0.8262368899169344	9.245642582437185e-4	0.03816309737836228
nhaA	ENSG00000180525	0.801204418350102	0.0017325866117511492	0.04775394955730443
guaC	ENSG00000180525	0.8781925656280034	1.715341531577715e-4	0.022514781247397593
E2348C_0153	ENSG00000180525	0.8533752608725667	4.150436864833192e-4	0.029344418725472984
ecpC	ENSG00000180525	-0.8619169937682211	3.120994926534554e-4	0.026741516101128706
ecpR	ENSG00000180525	-0.8746448909673058	1.9678769634579748e-4	0.023504794742013283
yahA	ENSG00000180525	0.8888985904506246	1.1032810637385722e-4	0.019642436250636674
frmA	ENSG00000180525	0.8145318817719879	0.001254317443507029	0.0427121726915277
phoR	ENSG00000180525	0.828170730549939	8.772680349294242e-4	0.03739282992007889
ompT	ENSG00000180525	0.8585953313644958	3.4943968359135204e-4	0.02779460236981869
entC	ENSG00000180525	-0.8379021644749772	6.668840048995379e-4	0.03412396396996391
cspE	ENSG00000180525	-0.8296665088502274	8.419847571587879e-4	0.03682215881607455
E2348C_0686	ENSG00000180525	0.8576442800306454	3.60745301886002e-4	0.028177010623848163
E2348C_0718	ENSG00000180525	0.844143931566645	5.541014883508528e-4	0.032008842767724734
E2348C_1081	ENSG00000180525	0.8398287424539753	6.303358327063714e-4	0.03339822171134231
E2348C_1390	ENSG00000180525	0.8166610120544714	0.0011884791353007102	0.0418745723511037
E2348C_1441	ENSG00000180525	0.8644858107535048	2.8541484166738043e-4	0.026164817487965425
E2348C_1442	ENSG00000180525	0.8400100178289718	6.269785352830393e-4	0.03339822171134231
ydfH	ENSG00000180525	0.8335176070698207	7.561749110430335e-4	0.03570858038760869
znuC	ENSG00000180525	0.8865609314889842	1.2193668787947015e-4	0.020221721223626202
shiA	ENSG00000180525	-0.7984816695048992	0.0018454513334376181	0.0487586412803274
E2348C_2119	ENSG00000180525	0.837842378392531	6.680438265150203e-4	0.03412396396996391
yegP	ENSG00000180525	0.8468297347921895	5.103964030131701e-4	0.031191921775974078
napA	ENSG00000180525	0.836109987209608	7.023351141815445e-4	0.03477050956920598
cysA	ENSG00000180525	0.8106103899909605	0.0013828898821560181	0.04413158236091482
cysW	ENSG00000180525	0.8008434412579429	0.001747237436352815	0.04793769324906671
yfeY	ENSG00000180525	0.8045544512964686	0.0016010673619598417	0.04636201464702325
raiA	ENSG00000180525	-0.8174718688098571	0.0011641175998381372	0.04152084328921008
espC	ENSG00000180525	0.8762023328790581	1.8536730526115192e-4	0.02305610454888889
E2348C_2916	ENSG00000180525	0.8072869467714897	0.0014995821366137314	0.045377058032448035
nrdH	ENSG00000180525	-0.7992904952830868	0.001811352365997001	0.048494331798988884
nrdF	ENSG00000180525	-0.8095951230547906	0.0014177695971247975	0.04452420720154266
argQ	ENSG00000180525	0.8018065659705068	0.0017083572856660145	0.04753338155428018
hycD	ENSG00000180525	-0.7985726636691673	0.001841590792680725	0.04873319425421739
cysH	ENSG00000180525	0.7991052226956461	0.0018191202179861571	0.04856506140473621
cysI	ENSG00000180525	0.820004335689656	0.0010904998309431671	0.04048611121703535
cysJ	ENSG00000180525	0.8048500264785801	0.001589842520998815	0.04625000944358406
E2348C_3230	ENSG00000180525	0.9094124112105963	4.119743874205319e-5	0.015294765194421134
E2348C_3231	ENSG00000180525	0.8475218338144462	4.995802224175477e-4	0.030933934281937484
E2348C_3233	ENSG00000180525	0.9505986765339444	2.132285921898911e-6	0.006676948417810999
E2348C_3239	ENSG00000180525	-0.8245824785350353	9.665673055711219e-4	0.038871757151161
gspD	ENSG00000180525	0.9153524753324519	2.965141020078183e-5	0.013942050763492517
yghG	ENSG00000180525	0.8431657579680618	5.707195110487982e-4	0.032294336443045815
yraQ	ENSG00000180525	-0.802913640765204	0.0016644893514085406	0.04704489819198978
espF	ENSG00000180525	0.8885478054047012	1.120124677892777e-4	0.01965193593224739
E2348C_3931	ENSG00000180525	0.8090997263412065	0.001435032480888311	0.044696913423191306
cesD2	ENSG00000180525	0.8976362867199457	7.43720087602305e-5	0.017323310246942714
espB	ENSG00000180525	0.8489157114438298	4.7833675483084247e-4	0.030505634711862947
espA	ENSG00000180525	0.8203372698558616	0.0010810950452951234	0.04037791958666612
cesT	ENSG00000180525	0.8159588847433032	0.001209889358332378	0.042171147628597874
rhtB	ENSG00000180525	-0.9432394976652411	4.216453235669729e-6	0.007682908509790179
glyY	ENSG00000180525	0.8497550513881289	4.658872632398877e-4	0.0303748323421419
uxuR	ENSG00000180525	0.8119922773227692	0.0013364789910818215	0.043581479128024105
E2348C_4647	ENSG00000180525	0.8665329161530422	2.65451206966559e-4	0.025635615494002693
yjiA	ENSG00000180525	0.7966603125297733	0.0019240370069660351	0.04946212933546432
traT	ENSG00000180525	0.8129706619182973	0.0013043508500608127	0.04320432500646245
E2348C_2496	KLF6	-0.809354534166519	0.001426133250595989	0.044600263541875754
cesT	KLF6	0.876670658503388	1.820365138131591e-4	0.022906148518290818
soxS	KLF6	0.8162689817529841	0.0012003971715600307	0.042051686810283456
yahA	AKR1C2	0.8488929445764822	4.786780025202718e-4	0.03051582485494626
yccJ	AKR1C2	0.8578626111163958	3.581250931365019e-4	0.02812685469782175
narH	AKR1C2	0.9446023355542259	3.7426682961400297e-6	0.007682908509790179
E2348C_1442	AKR1C2	0.8320599054112015	7.878190595401781e-4	0.03599982392069761
znuC	AKR1C2	0.8158489187107034	0.0012132692982633315	0.04224950344923853
yegP	AKR1C2	0.8417447088078203	5.955466775428203e-4	0.03285776691128377
napH	AKR1C2	0.8540840329970161	4.056156318175679e-4	0.029080591961095876
napG	AKR1C2	0.8612107465013871	3.197655398810504e-4	0.026904454438354732
napA	AKR1C2	0.9394529839365191	5.785976208584113e-6	0.008479072740315662
E2348C_2637	AKR1C2	0.8395940268898012	6.34703527937315e-4	0.03342615196882714
espC	AKR1C2	0.8972347476337245	7.57893921833285e-5	0.017330224134533292
cysC	AKR1C2	0.811103271517298	0.0013661965392614407	0.043903840271491794
ansB	AKR1C2	0.8208792675662254	0.0010659184188406424	0.0401388571337315
yghG	AKR1C2	0.8044532447198187	0.0016049247512029084	0.0463899746890729
E2348C_3899	AKR1C2	0.8213250362923058	0.0010535598299701463	0.03992128352627803
cesD2	AKR1C2	0.8800878893152378	1.5912356724772706e-4	0.021872078777892868
espA	AKR1C2	0.8362411073407667	6.996930597083833e-4	0.034716976726967656
cesT	AKR1C2	0.8434210499604343	5.663456476961573e-4	0.032230745278235384
katG	AKR1C2	0.852432157557725	4.278518020469645e-4	0.029582603151310446
pyrI	AKR1C2	0.7994505065702974	0.0018046641106962593	0.048417208574893726
yjiY	AKR1C2	0.8151087312265756	0.001236209355764762	0.042558593199239256
narH	CACNB2	0.8297808621416265	8.393331551798353e-4	0.03678289550391077
ompW	CACNB2	0.8279331151365812	8.829764942351123e-4	0.03743604700235268
E2348C_1442	CACNB2	0.8556256954535478	3.8568325481087314e-4	0.028669183081230402
ynfF	CACNB2	0.8509728802880836	4.482727095873728e-4	0.029966287264164504
yegP	CACNB2	0.8128344292393844	0.0013087884823762578	0.04326731576290143
napA	CACNB2	0.795612345231877	0.0019703997305349505	0.049887500588105774
espC	CACNB2	0.8623405321317905	3.075712622417398e-4	0.026721741150118404
ansB	CACNB2	0.9060738498890157	4.908572532822393e-5	0.015980710256138165
espA	CACNB2	0.8653023137103568	2.7731681512517976e-4	0.026032211536394033
katG	CACNB2	0.8503516998935241	4.5719154087611974e-4	0.030222852516819443
nrfA	CACNB2	0.8621992661041891	3.090758740243669e-4	0.026741516101128706
ecpR	DEPP1	0.8046181682546586	0.0015986425045076337	0.04634295295918946
ykgF	DEPP1	0.843555815433481	5.640472415231439e-4	0.03219427430334576
rdgC	DEPP1	-0.9019073760718657	6.054449777870224e-5	0.016485661736282242
ompT	DEPP1	-0.8048125729941095	0.001591261513021423	0.046262314804524876
entC	DEPP1	0.8105928362933703	0.0013834872831108647	0.044137656798668046
cspE	DEPP1	0.8092920568684855	0.0014283113519706762	0.04461884067143646
E2348C_0615	DEPP1	-0.8203416107025331	0.0010809728384482526	0.04037791958666612
E2348C_0683	DEPP1	-0.8064425407903889	0.001530400084455485	0.04565301175014132
E2348C_1390	DEPP1	-0.820439475962917	0.0010782204845961021	0.040344219821628065
E2348C_1441	DEPP1	-0.8028898385774292	0.0016654233298650024	0.04704584659278549
znuC	DEPP1	-0.8434021645195373	5.666683152166549e-4	0.032230745278235384
shiA	DEPP1	0.8227431420210264	0.001014977113385351	0.03944775997571451
E2348C_2119	DEPP1	-0.8256419554746252	9.395031627405524e-4	0.03840907363967708
E2348C_2486	DEPP1	-0.8055148758914711	0.0015648147360194928	0.045991222928859446
alaX	DEPP1	-0.822900507452642	0.0010107637605686578	0.03942136955071403
cysA	DEPP1	-0.8008803553725532	0.0017457348752723616	0.0479311482809721
E2348C_2916	DEPP1	-0.810369694757764	0.0013910987077788257	0.04422811123669123
argQ	DEPP1	-0.8244028165318559	9.712157401479726e-4	0.03893274228281931
E2348C_3231	DEPP1	-0.8240543801618095	9.802800472251299e-4	0.03907067589184559
E2348C_3233	DEPP1	-0.8346949079455572	7.313427550158088e-4	0.035313321636256376
E2348C_3239	DEPP1	0.8658860943335219	2.7163752160378916e-4	0.025873235654233193
gspD	DEPP1	-0.8808187946529202	1.5452980516463536e-4	0.021650840596409347
yghG	DEPP1	-0.829286813166022	8.508355029828879e-4	0.03692799218077154
E2348C_3321	DEPP1	0.7992029247808564	0.0018150207264952627	0.04853691698089653
yraQ	DEPP1	0.9033964794336512	5.6231132465656836e-5	0.01634164706404343
espF	DEPP1	-0.8787416952767783	1.678632868012581e-4	0.022317563048644302
espB	DEPP1	-0.833832496363063	7.494702292975519e-4	0.03559528263317439
rhtB	DEPP1	0.8459950503871798	5.23681583043473e-4	0.03147000659816448
E2348C_4647	DEPP1	-0.8343198051491416	7.391850711503416e-4	0.0354350774371358
yjiA	DEPP1	-0.7996969421538653	0.0017944004701144235	0.048344057222693526
ribF	EGR2	0.8736134657356776	2.0464817021012527e-4	0.023733484224964168
speD	EGR2	0.849165394382405	4.7460668596171205e-4	0.030470953358048374
speE	EGR2	0.834700577223617	7.312247225209669e-4	0.035313321636256376
can	EGR2	0.9025902026714687	5.8535506594105974e-5	0.016363485532339222
folK	EGR2	0.8096166386398352	0.0014170234854060863	0.04452420720154266
metQ	EGR2	0.864337785232087	2.8690246290743765e-4	0.026178740927299347
ampH	EGR2	-0.8181877747546568	0.0011429300336603225	0.04121621607236013
tgt	EGR2	0.9032341952520102	5.668911681646997e-5	0.016351113937731275
ribD	EGR2	-0.8648450935281906	2.818291195863708e-4	0.026141354363186802
cyoA	EGR2	0.8093188382505581	0.001427377379053886	0.04461114619347572
tig	EGR2	0.7991055017184768	0.0018191085003476457	0.04856506140473621
pagP	EGR2	0.8393328698081505	6.395907627564941e-4	0.033523896665554796
gltI	EGR2	0.8168293813246114	0.0011833886275970814	0.04182088156076809
bioA	EGR2	0.8161371544947996	0.0012044254226755218	0.04210356564779289
bioB	EGR2	0.8109193890011587	0.0013724062148868438	0.043994495995974325
ybhR	EGR2	-0.8315259547145353	7.996627189368348e-4	0.03616773095515639
ybhF	EGR2	-0.8081844148269732	0.0014673523429708428	0.04502699661947769
ompX	EGR2	0.8155670313138051	0.0012219666451456722	0.04234988069177909
bssR	EGR2	-0.84253940632725	5.815615976847847e-4	0.03253846401316522
ybjH	EGR2	0.8389576226668154	6.466640062419661e-4	0.033702070119345166
ybjJ	EGR2	0.798715768983963	0.0018355318907578074	0.04865088192540617
ybjX	EGR2	0.8328564309395758	7.704036636698028e-4	0.03584431010143928
pflA	EGR2	-0.805393783685838	0.0015693504863597556	0.046051474084920704
ycaO	EGR2	0.83889387620315925	6.478715919411603e-4	0.03372111515823168
yccA	EGR2	0.8125152624935839	0.001319230458847054	0.04341306263990339
E2348C_1040	EGR2	0.896673476611401	7.780603366667933e-5	0.017436848345837152
cbpA	EGR2	-0.804578338163184	0.0016001579760729992	0.046353974835395224
agp	EGR2	-0.7968489078412049	0.0019157829113840813	0.049405326197146125
yceD	EGR2	0.8327742010371726	7.721876485754385e-4	0.035882331931297445
cybB	EGR2	0.8115338219353149	0.0013517414221378833	0.043732737220764144
ydcH	EGR2	-0.8154728118197941	0.0012248843634976312	0.042387046036223626
yneM	EGR2	0.8704142018229123	2.305989584399269e-4	0.024530898676135664
rstA	EGR2	0.8523150888043067	4.2946286267231344e-4	0.029588618612332307
yniA	EGR2	-0.857466656163415	3.628879579761795e-4	0.028258590552303557
ydjA	EGR2	0.8489293623033862	4.781322355847202e-4	0.030505634711862947
mipA	EGR2	0.810395815850892	0.0013902060502389761	0.0442185628288943
mgrB	EGR2	0.8260322589974554	9.296817375454303e-4	0.03823657628596582
holE	EGR2	0.8146695222833154	0.0012499783042393294	0.0426851566058272
pykA	EGR2	-0.8427462076320947	5.779643927912626e-4	0.03245372860449216
ftnB	EGR2	0.8029702597705928	0.0016622692821166604	0.0470353057192957
cbl	EGR2	0.8139913602758334	0.001271469696295216	0.04292305004033925
thiM	EGR2	0.8889640973199107	1.1001577310030545e-4	0.01962447427860801
nuoM	EGR2	-0.9193619978012936	2.3424425330820492e-5	0.01329785922116917
nuoG	EGR2	-0.8696049570881458	2.375525324783668e-4	0.024681493219636464
nuoF	EGR2	-0.8087650503123206	0.001446785875466289	0.04482919405722598
nuoC	EGR2	-0.804134445922814	0.0016171220785776005	0.04651444884913488
nuoA	EGR2	-0.8734061732215599	2.0625709531423502e-4	0.023807465218911496
fadL	EGR2	0.8038507828021357	0.001628034787063047	0.046614340361084305
narQ	EGR2	-0.8719254114468424	2.1803943190466015e-4	0.024173821559307578
purC	EGR2	-0.832536299597967	7.773669293555365e-4	0.035938447020767816
bcp	EGR2	0.8450224639836708	5.394982668303023e-4	0.031724580438190084
E2348C_2786	EGR2	0.81575088279382	0.0012162886745237856	0.04228560902839091
yfgM	EGR2	-0.8099596331734515	0.0014051699021860296	0.044387196002555966
yfhD	EGR2	0.8229118889813456	0.001010459551669485	0.03942136955071403
yfiR	EGR2	-0.7955801660766095	0.001971836759030516	0.04989427059292147
proV	EGR2	0.8488707844612338	4.790103371508579e-4	0.03052189744828034
queF	EGR2	0.7979145295394399	0.0018696528847446023	0.04903298518373851
yqeF	EGR2	0.8693120269062823	2.4010948938769998e-4	0.024783316345697734
glcC	EGR2	0.8714912877692708	2.215913454017347e-4	0.024193237764179303
cpdA	EGR2	-0.8046862017276075	0.001596056486630044	0.046324670337964516
exuR	EGR2	0.8402508033478384	6.2254051605288e-4	0.03336810887827516
yqjA	EGR2	0.9135046485559175	3.2927254128816215e-5	0.014331948026756634
yrbB	EGR2	0.8468428211693855	5.101902179246885e-4	0.031186460637383732
yrbL	EGR2	0.8823437793495882	1.4527921443366646e-4	0.021319156665700608
rplM	EGR2	0.8210153627039358	0.0010621335035832027	0.04008587423798861
nudE	EGR2	0.8183301552022052	0.0011387518649215024	0.041131987344472015
cspA	EGR2	0.8316967396096039	7.958596446975331e-4	0.03613950798572303
avtA	EGR2	0.9180366212403831	2.5355930044197035e-5	0.013490084531463428
tir	EGR2	0.828916380136085	8.595394131378626e-4	0.037063752375910274
mioC	EGR2	0.944117326222893	3.906171496824811e-6	0.007682908509790179
rhtC	EGR2	-0.8347034814623071	7.31164262938506e-4	0.035313321636256376
rdoA	EGR2	0.9009300487155502	6.351375682252841e-5	0.016659895273889325
yihA	EGR2	0.8331780511137623	7.634566650490992e-4	0.03575863533255161
sodA	EGR2	0.8337593153885979	7.510242960531589e-4	0.035602533885894516
cpxP	EGR2	0.8618515335610931	3.128039608258182e-4	0.026741516101128706
fabR	EGR2	0.8530910596764195	4.1887157388494946e-4	0.029409255864446086
murI	EGR2	0.8145667833674326	0.0012532160700836914	0.0427121726915277
ytfF	EGR2	0.8407847542454445	6.127858374331367e-4	0.03315191239070931
E2348_P2_06	EGR2	0.8280874943621825	8.792644440329017e-4	0.03742415966798831
yejF	ENSG00000260400	0.8210232918960159	0.0010619133061318922	0.040082940588791416
visC	ENSG00000260400	0.8581803396483453	3.5433847748815665e-4	0.027969229555598333
rhtB	ENSG00000260400	0.8035439238574339	0.0016399033748515709	0.0467529958992513
yahA	SPOCK2	0.828668709860917	8.653970611678105e-4	0.03716564861888037
E2348C_0686	SPOCK2	0.8043545795404591	0.0016086921381662349	0.0464117297684982
E2348C_1081	SPOCK2	0.8063134207633921	0.0015351550542764343	0.045675416452669246
narH	SPOCK2	0.9207706947101111	2.1500616935124644e-5	0.012970127718242078
E2348C_1442	SPOCK2	0.8083514708899647	0.0014614122532215566	0.04497319901392637
znuC	SPOCK2	0.8073826794818243	0.001496118531067649	0.045362616615066353
yodA	SPOCK2	0.8197853753294524	0.0010967193382749613	0.04061266031899966
yegP	SPOCK2	0.8716132778170765	2.2058872032331184e-4	0.024173821559307578
napG	SPOCK2	0.9079421155768643	4.4537851643142297e-5	0.015813638201845597
napA	SPOCK2	0.9393685571410336	5.825589616561613e-6	0.008479072740315662
E2348C_2637	SPOCK2	0.8655166572406698	2.7522093737164966e-4	0.025957872149336328
espC	SPOCK2	0.8977252764137396	7.406072108100679e-5	0.01731914028422524
E2348C_3233	SPOCK2	0.8151005315429193	0.0012364653372018872	0.042558593199239256
cesD2	SPOCK2	0.8604710474646666	3.279510176903682e-4	0.027113789821972153
espA	SPOCK2	0.80717160226287	0.0015037634710272523	0.045435669742409236
cesT	SPOCK2	0.812448943014909	0.0013214082062904021	0.04346063351414302
E2348_P1_017	SPOCK2	0.8217527668700996	0.001041805446210813	0.0397492051821022
E2348C_0257	DDIT4	0.8389979983116365	6.459000492101126e-4	0.033702070119345166
ybeF	DDIT4	0.8484475412811571	4.8539214627163875e-4	0.03068833521693605
glnU	DDIT4	0.7972934716565838	0.0018964333377264836	0.0492294508602238
E2348C_0615	DDIT4	0.9004405538982735	6.504325237513127e-5	0.016772462276964904
lysQ_1	DDIT4	0.9260206564693336	1.5398834673208832e-5	0.011611576834414638
narI	DDIT4	0.864813274350366	2.8214525818157923e-4	0.026141354363186802
E2348C_1390	DDIT4	0.8835316639745057	0.00013837832137351237	0.02089008950053541
E2348C_1829	DDIT4	0.8288966794996578	8.600042286617938e-4	0.037063752375910274
yebN	DDIT4	0.840286652606448	6.218818495819427e-4	0.033350871331944254
cutC	DDIT4	0.8340511379554463	7.448419773515924e-4	0.03551545190342133
yfcD	DDIT4	0.8722400940124772	2.1549265480525395e-4	0.0241598879412989
E2348C_2486	DDIT4	0.8243742919690487	9.719553457877396e-4	0.03893274228281931
valX	DDIT4	0.8120348648771405	0.0013350679649112445	0.04356932292134285
nrdF	DDIT4	-0.7973062494416947	0.0018958794081974512	0.04922173994180784
ygiW	DDIT4	0.7974205615506329	0.001890929376686321	0.04918063386941865
espA	DDIT4	0.7986938935286554	0.0018364570802634156	0.04865947458917146
glyX	DDIT4	0.7954915466359437	0.0019757983951118685	0.049935961557238145
E2348C_4647	DDIT4	0.831219571335265	8.065205097337883e-4	0.03627987451604131
E2348C_0155	ENSG00000279088	-0.8458256377516109	5.264104536572792e-4	0.031504786988106104
fhuA	ENSG00000279088	0.8546867324392067	3.977302230542486e-4	0.02891532430166703
ybaA	ENSG00000279088	-0.8301938080920624	8.298115053418752e-4	0.03656885172818837
ompT	ENSG00000279088	-0.8132012449624357	0.001296866233987667	0.04312029816174766
E2348C_0615	ENSG00000279088	-0.8723833542717542	2.1434094447988163e-4	0.024079568121655206
E2348C_0683	ENSG00000279088	-0.8307639276187578	8.168031430097236e-4	0.036430518195901644
E2348C_1390	ENSG00000279088	-0.8563512436243857	3.7657025421552163e-4	0.028467029631662467
E2348C_1399	ENSG00000279088	-0.8137453488189189	0.0012793358081765272	0.04302966302504619
ansP	ENSG00000279088	-0.810275483168173	0.0013943219377279277	0.04425990183237861
rrmA	ENSG00000279088	-0.8072463921688303	0.0015010512557094165	0.04540805503620363
yecE	ENSG00000279088	0.8095729749336146	0.001418537959020354	0.04452420720154266
