length	gc
ENSG00000255306	739	0.57510148849797
ENSG00000110717	4523	0.592748175989388
ENSG00000110719	4375	0.656457142857143
ENSG00000110721	3877	0.516894506061388
ENSG00000255236	1922	0.536940686784599
ENSG00000110066	8632	0.465708989805375
ENSG00000171067	3403	0.527475756685278
ENSG00000162337	6182	0.626496279521191
ENSG00000110075	8305	0.424563515954244
ENSG00000069482	1300	0.64
ENSG00000132749	5789	0.475729832440836
ENSG00000110090	6571	0.555775376654999
ENSG00000250508	3252	0.421586715867159
ENSG00000197345	2825	0.488495575221239
ENSG00000132740	9715	0.552753474009264
ENSG00000162341	7253	0.556597270095133
ENSG00000287725	4622	0.516875811337083
ENSG00000265539	83	0.506024096385542
ENSG00000260895	622	0.498392282958199
ENSG00000284713	2900	0.622068965517241
ENSG00000172927	3747	0.543101147584734
ENSG00000255606	581	0.590361445783133
ENSG00000255774	2412	0.589966832504146
ENSG00000110092	4761	0.524679689140937
ENSG00000149716	7872	0.530360772357723
ENSG00000168040	1708	0.57728337236534
ENSG00000131626	11704	0.461380724538619
ENSG00000221333	116	0.344827586206897
ENSG00000254484	422	0.504739336492891
ENSG00000246889	3078	0.493827160493827
ENSG00000085733	6949	0.526550582817672
ENSG00000162105	19336	0.450093090608192
ENSG00000227726	206	0.41747572815534
ENSG00000207196	103	0.446601941747573
ENSG00000172893	4121	0.46517835476826
ENSG00000254682	680	0.522058823529412
ENSG00000172890	16263	0.539322388243252
ENSG00000239481	778	0.390745501285347
ENSG00000248671	9945	0.412267471091
ENSG00000255319	1607	0.522713130056005
ENSG00000285933	1145	0.482096069868996
ENSG00000158483	3373	0.563296768455381
ENSG00000254469	3651	0.420980553273076
ENSG00000137522	3250	0.515076923076923
ENSG00000137496	4251	0.554222535873912
ENSG00000137497	15224	0.468208092485549
ENSG00000251143	4233	0.544294826364281
ENSG00000207012	79	0.392405063291139
ENSG00000284922	3830	0.577806788511749
ENSG00000184154	3541	0.513979101948602
ENSG00000149357	2688	0.507440476190476
ENSG00000110200	2883	0.527228581338883
ENSG00000110195	1601	0.550281074328545
ENSG00000165458	6574	0.609826589595376
ENSG00000162129	12428	0.477711618925008
ENSG00000186642	7182	0.531049846839321
ENSG00000186635	9056	0.56934628975265
ENSG00000214530	3710	0.544204851752022
ENSG00000265064	63	0.492063492063492
ENSG00000285693	1299	0.561970746728253
ENSG00000168010	8519	0.566733184646085
ENSG00000137478	5245	0.465967588179218
ENSG00000175591	8953	0.565620462414833
ENSG00000171631	3304	0.571125907990315
ENSG00000257038	1695	0.682005899705015
ENSG00000110237	9921	0.621711521016027
ENSG00000054967	6187	0.609180539841603
ENSG00000054965	7887	0.425129960694814
ENSG00000021300	4933	0.565984188120819
ENSG00000175582	4896	0.447508169934641
ENSG00000256034	428	0.675233644859813
ENSG00000175581	3830	0.458485639686684
ENSG00000181924	2159	0.484483557202409
ENSG00000175575	7922	0.447109315829336
ENSG00000255847	1412	0.518413597733711
ENSG00000175567	3171	0.528224534847051
ENSG00000175564	3338	0.533852606351108
ENSG00000168014	12571	0.418741548007318
ENSG00000214517	7749	0.440572977158343
ENSG00000280269	878	0.380410022779043
ENSG00000165434	8782	0.403324982919608
ENSG00000175538	3677	0.50883872722328
ENSG00000175536	2371	0.530156052298608
ENSG00000254837	2493	0.448455675892499
ENSG00000077514	5501	0.437193237593165
ENSG00000054938	3176	0.551952141057934
ENSG00000227615	399	0.468671679197995
ENSG00000166439	7842	0.444656975261413
ENSG00000166435	9086	0.405458947831829
ENSG00000242999	300	0.536666666666667
ENSG00000241170	1532	0.454308093994778
ENSG00000118363	2984	0.399128686327078
ENSG00000162139	7212	0.476012201885746
ENSG00000137491	10277	0.539846258635789
ENSG00000261594	2931	0.678949164107813
ENSG00000137486	9888	0.524878640776699
ENSG00000199090	95	0.642105263157895
ENSG00000149273	5859	0.444956477214542
ENSG00000207445	146	0.479452054794521
ENSG00000149243	5041	0.56635588176949
ENSG00000158555	9905	0.555275113579001
ENSG00000149257	6281	0.565992676325426
ENSG00000171533	6433	0.501787657391575
ENSG00000166391	4120	0.534708737864078
ENSG00000062282	7904	0.537196356275304
ENSG00000254826	842	0.545130641330166
ENSG00000255507	1647	0.469338190649666
ENSG00000198382	7346	0.459297576912606
ENSG00000255081	471	0.422505307855626
ENSG00000085741	2371	0.607338675664277
ENSG00000137492	7888	0.453600405679513
ENSG00000179240	20110	0.442764793635007
ENSG00000255135	1056	0.462121212121212
ENSG00000158636	11783	0.389544258677756
ENSG00000254632	1236	0.536407766990291
ENSG00000182704	4013	0.580613007724894
ENSG00000261578	4192	0.47280534351145
ENSG00000078124	8442	0.386875148069178
ENSG00000254988	568	0.433098591549296
ENSG00000198488	2626	0.629474485910129
ENSG00000149260	6137	0.572429525826951
ENSG00000254550	492	0.630081300813008
ENSG00000137474	10452	0.586107921928817
ENSG00000149269	6021	0.477163261916625
ENSG00000268635	3660	0.515027322404372
ENSG00000074201	4581	0.397074874481554
ENSG00000178301	2125	0.48
ENSG00000048649	15740	0.436658195679797
ENSG00000254985	566	0.379858657243816
ENSG00000227376	552	0.472826086956522
ENSG00000255409	632	0.419303797468354
ENSG00000087884	1943	0.502830674215131
ENSG00000254691	551	0.335753176043557
ENSG00000255449	712	0.436797752808989
ENSG00000149262	6067	0.409592879512115
ENSG00000255115	286	0.412587412587413
ENSG00000151364	1899	0.513954713006846
ENSG00000151366	2302	0.477845351867941
ENSG00000159063	3441	0.44173205463528
ENSG00000252494	103	0.368932038834951
ENSG00000246174	4553	0.487590599604656
ENSG00000188997	3968	0.497983870967742
ENSG00000118369	5754	0.597149808828641
ENSG00000033327	6775	0.478819188191882
ENSG00000288538	1753	0.481460353679407
ENSG00000137513	3146	0.430705657978385
ENSG00000227097	210	0.619047619047619
ENSG00000137509	13197	0.39092217928317
ENSG00000165490	5339	0.417493912717737
ENSG00000137502	11832	0.414976335361731
ENSG00000254522	286	0.527972027972028
ENSG00000246067	7192	0.411012235817575
ENSG00000279900	452	0.402654867256637
ENSG00000165494	9951	0.425384383479047
ENSG00000254676	905	0.390055248618784
ENSG00000247137	3418	0.40081919251024
ENSG00000269939	1516	0.356200527704486
ENSG00000137494	6751	0.405717671456081
ENSG00000137500	6561	0.414570949550373
ENSG00000255234	2853	0.47248510339993
ENSG00000150672	16709	0.365192411275361
ENSG00000171204	2416	0.362996688741722
ENSG00000171202	971	0.382080329557158
ENSG00000137504	5587	0.399140862717022
ENSG00000137501	11258	0.421922188665838
ENSG00000279742	2387	0.514453288646837
ENSG00000073921	6342	0.434247871333964
ENSG00000074266	6807	0.361392684001763
ENSG00000254783	742	0.481132075471698
ENSG00000149196	3433	0.37401689484416
ENSG00000151376	3838	0.440072954663887
ENSG00000150687	11444	0.427472911569381
ENSG00000255471	1218	0.413793103448276
ENSG00000280339	3249	0.394275161588181
ENSG00000174804	7387	0.452281034249357
ENSG00000246523	1988	0.420020120724346
ENSG00000166575	10096	0.382626782884311
ENSG00000123892	1432	0.50768156424581
ENSG00000279733	2117	0.365139348134152
ENSG00000109861	11395	0.381483106625713
ENSG00000077616	7168	0.342075892857143
ENSG00000110172	11099	0.363636363636364
ENSG00000280367	3386	0.349675132900177
ENSG00000180773	9709	0.386136574312494
ENSG00000166002	1106	0.671790235081374
ENSG00000166004	9452	0.398539991536183
ENSG00000254911	353	0.402266288951841
ENSG00000279696	3152	0.373413705583756
ENSG00000166012	7970	0.434629861982434
ENSG00000202314	73	0.452054794520548
ENSG00000182919	6269	0.387621630244058
ENSG00000042429	16610	0.402167369054786
ENSG00000214376	3936	0.518292682926829
ENSG00000110218	2852	0.495091164095372
ENSG00000020922	7674	0.394709408391973
ENSG00000255893	581	0.390705679862306
ENSG00000168876	3171	0.366761274046042
ENSG00000196371	6059	0.491830335038785
ENSG00000134627	4498	0.464873277012005
ENSG00000166025	10030	0.490727816550349
ENSG00000150316	2734	0.441111923920995
ENSG00000186280	2951	0.482209420535412
ENSG00000263465	4028	0.438679245283019
ENSG00000149218	4651	0.453235863255214
ENSG00000245552	7431	0.457811869196609
ENSG00000149212	10578	0.390338438268104
ENSG00000077458	6031	0.38235781794064
ENSG00000166037	7101	0.378819884523307
ENSG00000087053	13952	0.373136467889908
ENSG00000184384	7124	0.419567658618754
ENSG00000149231	17313	0.346560388147635
ENSG00000183340	3815	0.37562254259502
ENSG00000255059	504	0.48015873015873
ENSG00000248027	1865	0.563002680965147
ENSG00000165895	9313	0.391817888972404
ENSG00000137672	5616	0.401175213675214
ENSG00000110318	8200	0.40219512195122
ENSG00000277459	631	0.648177496038035
ENSG00000137693	6311	0.432894945333545
ENSG00000023445	7518	0.366719872306464
ENSG00000110330	4532	0.389232127096205
ENSG00000152558	4442	0.40117064385412
ENSG00000255282	3331	0.460222155508856
ENSG00000166670	1759	0.374644684479818
ENSG00000196611	1971	0.399797057331304
ENSG00000137692	13069	0.363991124033974
ENSG00000187240	15012	0.376099120703437
ENSG00000196954	6665	0.389647411852963
ENSG00000170903	5108	0.417188723570869
ENSG00000182359	5210	0.378886756238004
ENSG00000149313	6003	0.354822588705647
ENSG00000261098	4140	0.349275362318841
ENSG00000152404	3581	0.389555989946942
ENSG00000137760	4501	0.402799377916019
ENSG00000110660	3483	0.482629916738444
ENSG00000288012	605	0.64297520661157
ENSG00000166266	6562	0.358122523620847
ENSG00000200855	102	0.441176470588235
ENSG00000075239	5869	0.412506389504174
ENSG00000285696	746	0.466487935656836
ENSG00000149308	7530	0.443691899070385
ENSG00000149311	23695	0.398354083139903
ENSG00000166323	3769	0.414964181480499
ENSG00000178202	4938	0.4212231672742
ENSG00000110723	10944	0.416940789473684
ENSG00000178105	8606	0.409830350917964
ENSG00000137710	8518	0.41488612350317
ENSG00000149289	9688	0.369219653179191
ENSG00000254416	2324	0.481927710843373
ENSG00000137714	3144	0.414440203562341
ENSG00000196167	9186	0.469518833006749
ENSG00000214290	2059	0.586692569208354
ENSG00000110777	6996	0.487564322469983
ENSG00000170145	9740	0.490554414784394
ENSG00000137713	6686	0.431498653903679
ENSG00000254990	885	0.43728813559322
ENSG00000086848	8070	0.414250309789343
ENSG00000254450	684	0.385964912280702
ENSG00000255561	3551	0.421008166713602
ENSG00000137720	3514	0.423164484917473
ENSG00000109846	4388	0.409525979945305
ENSG00000149300	1799	0.524180100055586
ENSG00000150764	8438	0.454373074188196
ENSG00000150768	4251	0.401552575864502
ENSG00000150773	2474	0.382780921584479
ENSG00000150776	5755	0.421372719374457
ENSG00000150779	1166	0.495711835334477
ENSG00000204370	2790	0.446953405017921
ENSG00000150782	2605	0.375047984644914
ENSG00000197580	6763	0.400709744196363
ENSG00000150787	3128	0.391624040920716
ENSG00000250303	5965	0.451802179379715
ENSG00000149292	5247	0.494949494949495
ENSG00000270179	640	0.446875
ENSG00000170209	2608	0.595092024539877
ENSG00000166682	2665	0.461163227016886
ENSG00000086827	2916	0.458847736625514
ENSG00000048028	5719	0.457422626333275
ENSG00000255710	1030	0.5
ENSG00000149305	4827	0.466542365858711
ENSG00000180425	2203	0.408079891057649
ENSG00000076053	7885	0.389854153455929
ENSG00000076043	3650	0.393972602739726
ENSG00000182985	11017	0.449487156213125
ENSG00000137656	2195	0.447380410022779
ENSG00000109917	7058	0.461887220175687
ENSG00000285513	690	0.602898550724638
ENSG00000110244	1471	0.562202583276683
ENSG00000110245	851	0.607520564042303
ENSG00000118137	1096	0.630474452554745
ENSG00000235910	1005	0.523383084577114
ENSG00000160584	10920	0.425915750915751
ENSG00000234268	255	0.490196078431373
ENSG00000168092	7084	0.433370976849238
ENSG00000149577	9058	0.576727754471186
ENSG00000149591	6550	0.565190839694657
ENSG00000160613	22207	0.506912234880893
ENSG00000167257	4407	0.466303607896528
ENSG00000186318	7190	0.528929068150209
ENSG00000278768	4680	0.47457264957265
ENSG00000110274	12896	0.54947270471464
ENSG00000177103	7036	0.507248436611711
ENSG00000270403	376	0.531914893617021
ENSG00000254528	1464	0.53620218579235
ENSG00000137747	5369	0.532128888061091
ENSG00000110324	8080	0.525371287128713
ENSG00000137648	9948	0.471753116204262
ENSG00000177098	5649	0.520800141617985
ENSG00000160593	8602	0.435480120902116
ENSG00000160588	3983	0.397439116244037
ENSG00000149573	4740	0.409071729957806
ENSG00000280032	2225	0.43685393258427
ENSG00000198851	2659	0.484768710041369
ENSG00000160654	3836	0.407194994786236
ENSG00000110344	6561	0.408321902149063
ENSG00000254873	2395	0.476409185803758
ENSG00000167283	2926	0.384142173615858
ENSG00000118058	31279	0.436522906742543
ENSG00000255435	2692	0.523031203566122
ENSG00000172425	1009	0.658077304261645
ENSG00000149582	5529	0.54639175257732
ENSG00000118096	3773	0.479724357275378
ENSG00000243431	891	0.428731762065095
ENSG00000095139	4177	0.434522384486474
ENSG00000207185	106	0.39622641509434
ENSG00000019144	21715	0.54390973981119
ENSG00000255176	1388	0.488472622478386
ENSG00000118094	3182	0.515399120050283
ENSG00000110367	11462	0.428546501483162
ENSG00000278376	1884	0.590233545647558
ENSG00000186174	10470	0.592836676217765
ENSG00000110375	1124	0.597864768683274
ENSG00000239726	275	0.534545454545455
ENSG00000255121	1506	0.51394422310757
ENSG00000186166	5111	0.458423009195852
ENSG00000118181	1477	0.468517264725796
ENSG00000196655	4809	0.489498856311083
ENSG00000137700	6186	0.55819592628516
ENSG00000149428	7723	0.550692735983426
ENSG00000271751	415	0.436144578313253
ENSG00000272186	325	0.495384615384615
ENSG00000160695	5775	0.51030303030303
ENSG00000256269	4447	0.527096919271419
ENSG00000188486	1614	0.664188351920694
ENSG00000172269	5280	0.531439393939394
ENSG00000172375	9216	0.546875
ENSG00000172273	9858	0.484479610468655
ENSG00000160703	5320	0.611278195488722
ENSG00000172367	3827	0.58557616932323
ENSG00000248712	2556	0.507824726134585
ENSG00000110395	11718	0.459464072367298
ENSG00000076706	7422	0.606979250875775
ENSG00000173456	2783	0.591807402084082
ENSG00000036672	4523	0.598275480875525
ENSG00000245248	9657	0.476959718339029
ENSG00000254740	894	0.63758389261745
ENSG00000110400	7817	0.573621593961878
ENSG00000137699	10040	0.512151394422311
ENSG00000184232	2913	0.590799862684518
ENSG00000181264	4305	0.429500580720093
ENSG00000196914	24906	0.398819561551433
ENSG00000274303	298	0.38255033557047
ENSG00000149403	7474	0.525956649719026
ENSG00000154114	7020	0.385612535612536
ENSG00000109929	10054	0.372588024666799
ENSG00000246790	2908	0.551925722145805
ENSG00000137642	19408	0.460634789777411
ENSG00000154127	8964	0.440093708165997
ENSG00000109971	4849	0.488966797277789
ENSG00000200879	85	0.447058823529412
ENSG00000288061	724	0.470994475138122
ENSG00000166250	5057	0.475578406169666
ENSG00000023171	14944	0.508163811563169
ENSG00000166257	10003	0.482855143456963
ENSG00000166261	5071	0.454939854072175
ENSG00000154144	7155	0.418867924528302
ENSG00000110013	8079	0.39175640549573
ENSG00000064199	5159	0.43128513277767
ENSG00000154146	1213	0.640560593569662
ENSG00000255045	445	0.557303370786517
ENSG00000149564	2920	0.546575342465753
ENSG00000250073	1754	0.467502850627138
ENSG00000120458	4534	0.489413321570357
ENSG00000279342	3579	0.390891310421906
ENSG00000245498	10457	0.436932198527302
ENSG00000134955	6340	0.560410094637224
ENSG00000150433	5424	0.412241887905605
ENSG00000149557	9324	0.441548691548692
ENSG00000149547	3491	0.479232311658551
ENSG00000134910	7369	0.429230560455964
ENSG00000149554	5098	0.406630051000392
ENSG00000110060	2010	0.429353233830846
ENSG00000064309	10600	0.42377358490566
ENSG00000165526	4081	0.429061504533203
ENSG00000254694	362	0.328729281767956
ENSG00000197798	3534	0.412846632710809
ENSG00000182934	4148	0.490115718418515
ENSG00000110074	5657	0.530139649991161
ENSG00000150455	3591	0.515176830966305
ENSG00000110063	7879	0.535981723568981
ENSG00000280832	3723	0.534783776524308
ENSG00000110080	4465	0.591489361702128
ENSG00000134954	7149	0.398936914253742
ENSG00000174370	3750	0.536
ENSG00000134909	12841	0.408067907483841
ENSG00000043039	3752	0.528518123667377
ENSG00000281097	982	0.476578411405295
ENSG00000287426	1298	0.434514637904468
ENSG00000151715	2998	0.457638425617078
ENSG00000170322	6335	0.481610102604578
ENSG00000170325	6626	0.479927558104437
ENSG00000233220	1419	0.541930937279774
ENSG00000084234	7463	0.477555942650409
ENSG00000149418	4116	0.612001943634597
ENSG00000196323	11032	0.413977519941987
ENSG00000255358	510	0.419607843137255
ENSG00000175773	2628	0.524353120243531
ENSG00000166106	5673	0.597919971796228
ENSG00000255455	3994	0.421382073109664
ENSG00000120451	8152	0.451913640824338
ENSG00000080854	17862	0.582521554137275
ENSG00000151503	10970	0.464995442114859
ENSG00000151502	6453	0.517898651789865
ENSG00000151500	2119	0.446436998584238
ENSG00000151498	7121	0.475775874174975
ENSG00000149328	7280	0.563873626373626
ENSG00000255545	8936	0.535698299015219
ENSG00000226210	1817	0.500825536598789
ENSG00000120645	7679	0.62664409428311
ENSG00000111181	5280	0.526325757575758
ENSG00000010379	4243	0.470186189017205
ENSG00000261799	3170	0.397791798107256
ENSG00000073614	12029	0.394047718014798
ENSG00000120647	3550	0.448732394366197
ENSG00000139044	7292	0.592018650575974
ENSG00000171840	2048	0.51953125
ENSG00000256020	373	0.53083109919571
ENSG00000177406	4356	0.502754820936639
ENSG00000060237	17280	0.458159722222222
ENSG00000221439	126	0.436507936507937
ENSG00000002016	4503	0.438374417055296
ENSG00000250132	3669	0.45598255655492
ENSG00000082805	13484	0.480495401957876
ENSG00000171823	2703	0.561968183499815
ENSG00000006831	5831	0.434402332361516
ENSG00000151062	7463	0.519228192415919
ENSG00000151065	4610	0.3941431670282
ENSG00000255669	1023	0.457478005865103
ENSG00000256030	653	0.514548238897397
ENSG00000004478	5163	0.52527600232423
ENSG00000258325	761	0.501971090670171
ENSG00000258092	287	0.501742160278746
ENSG00000111203	6255	0.513509192645883
ENSG00000111206	4919	0.492783085993088
ENSG00000171792	2644	0.466717095310136
ENSG00000078246	3179	0.489776659326832
ENSG00000278356	456	0.442982456140351
ENSG00000197905	2275	0.632527472527473
